SK_ID_CURR,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,NAME_FAMILY_STATUS,NAME_EDUCATION_TYPE,NAME_INCOME_TYPE,TARGET,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,AGE,YEARS_EMPLOYED
100272,85726,273448,39163,22243,2426,1,Married,Higher,Working,0,3.189790729,0.456839232,60,6
100273,161564,1213948,49175,18536,1234,1,Single,Secondary,Working,1,7.513728306,0.304368547,50,3
100274,288246,946763,19642,8438,8616,0,Married,Incomplete Higher,Pensioner,1,3.284565961,0.068143183,23,23
100275,201408,96006,12094,15912,2239,0,Single,Secondary,Working,0,0.476674214,0.060047267,43,6
100276,138015,134350,23423,9876,1914,2,Single,Secondary,Working,0,0.973444915,0.169713437,27,5
100277,236386,693725,34418,10740,1565,0,Single,Secondary,Working,0,2.934712716,0.145600839,29,4
100278,274079,810878,6741,15257,1942,1,Widow,Secondary,Working,0,2.958555745,0.024595098,41,5
100279,46641,793768,47049,16317,11972,1,Separated,Secondary,Working,0,17.01867456,1.008747668,44,32
100280,185656,211487,7838,24940,3103,0,Widow,Incomplete Higher,Working,0,1.139133667,0.042217865,68,8
100281,183817,102852,4262,15731,2788,1,Married,Secondary,Working,0,0.559534755,0.023186104,43,7
100282,56631,1192169,5996,22105,1745,0,Single,Secondary,Commercial,0,21.05152655,0.105878406,60,4
100283,262289,732067,45594,9677,2362,1,Married,Higher,Working,0,2.791070155,0.173831156,26,6
100284,92991,683841,23164,12648,4244,1,Married,Incomplete Higher,State,0,7.353840694,0.249099375,34,11
100285,24014,285618,36595,13125,5052,2,Separated,Lower,Pensioner,1,11.89381194,1.523902723,35,13
100286,293237,1231408,31257,8031,144,1,Single,Higher,Working,0,4.199360926,0.106592961,22,0
100287,38070,847150,15211,19177,821,2,Single,Lower,Working,0,22.25242973,0.399553454,52,2
100288,76958,1360349,31453,13038,6245,1,Married,Higher,Working,0,17.67651186,0.408703449,35,17
100289,102074,50232,6232,24466,8398,1,Widow,Lower,Working,1,0.492113565,0.061053745,67,23
100290,30729,353688,3217,20989,6938,5,Widow,Higher,State,1,11.50990921,0.104689381,57,19
100291,250785,465385,25229,22845,123,1,Married,Secondary,State,0,1.855713061,0.100600116,62,0
100292,196089,788301,15232,18043,3929,1,Separated,Secondary,Working,1,4.020118416,0.077679013,49,10
100293,217392,317813,26613,15804,4756,3,Married,Higher,Working,0,1.461935122,0.122419408,43,13
100294,178823,1262669,15026,14309,5628,0,Separated,Secondary,Working,1,7.060998865,0.084027222,39,15
100295,125864,1031657,29554,11673,4895,1,Separated,Secondary,Working,0,8.196601093,0.234809,31,13
100296,229141,1384904,31908,22294,440,1,Widow,Higher,State,0,6.043894371,0.139250505,61,1
100297,74748,1066716,20610,24999,8419,1,Married,Incomplete Higher,Working,0,14.27082999,0.275726441,68,23
100298,25801,1442188,47646,15775,9238,2,Single,Secondary,Working,0,55.89659316,1.84667261,43,25
100299,170262,543645,40605,7512,11428,0,Married,Higher,Commercial,0,3.192990802,0.238485393,20,31
100300,255362,1165248,8031,10180,4295,0,Married,Higher,Working,1,4.563122156,0.031449472,27,11
100301,49592,335817,48574,14109,11386,1,Widow,Lower,Working,1,6.771596225,0.979472496,38,31
100302,292791,737303,26515,23139,7950,2,Single,Incomplete Higher,Working,0,2.518188742,0.090559478,63,21
100303,159788,625399,37484,19731,11675,1,Single,Higher,Working,0,3.913929707,0.234585826,54,31
100304,239963,869690,37182,13888,8260,0,Married,Higher,Commercial,0,3.624267075,0.154948888,38,22
100305,268710,411140,1570,9301,11642,2,Single,Secondary,Pensioner,0,1.530050984,0.00584273,25,31
100306,240984,1122862,33254,16680,8223,2,Married,Higher,Working,0,4.659487767,0.137992564,45,22
100307,278067,98269,20288,8179,6094,0,Married,Higher,Pensioner,0,0.353400439,0.072960833,22,16
100308,284512,263635,14288,14260,1437,0,Married,Incomplete Higher,Working,1,0.926621724,0.050219323,39,3
100309,97575,1127647,30877,21871,10279,2,Single,Higher,Commercial,0,11.55672047,0.316443761,59,28
100310,288799,1274671,19889,7715,10651,0,Widow,Secondary,Pensioner,0,4.413696031,0.068867967,21,29
100311,257549,518317,1917,10620,8304,0,Married,Higher,Working,0,2.012498593,0.007443244,29,22
100312,90031,1084227,11066,13640,8104,3,Separated,Secondary,State,0,12.04281858,0.122913219,37,22
100313,107922,75202,30504,19602,7740,0,Married,Secondary,Working,0,0.696818072,0.28264858,53,21
100314,144046,1102353,7982,19471,2212,2,Single,Secondary,Working,1,7.652784527,0.055412854,53,6
100315,52097,153066,40104,21082,2181,1,Single,Secondary,Commercial,0,2.938096244,0.769794806,57,5
100316,162038,858695,19062,7549,5059,0,Single,Incomplete Higher,Pensioner,0,5.299343364,0.117639072,20,13
100317,144862,195706,17999,8590,1306,0,Married,Secondary,Pensioner,1,1.350982314,0.124249286,23,3
100318,250229,629446,10941,18063,8192,0,Single,Secondary,Commercial,0,2.51547982,0.043723949,49,22
100319,138834,802232,24470,17882,6754,0,Married,Lower,Working,1,5.778354006,0.176253655,48,18
100320,113848,829255,46148,8069,3616,1,Married,Secondary,Working,0,7.283878505,0.405347481,22,9
100321,72921,1379598,22133,14140,1134,1,Single,Secondary,Unemployed,0,18.91907681,0.303520248,38,3
100322,200798,285852,45435,19662,8155,0,Single,Secondary,Working,1,1.423579916,0.226272174,53,22
100323,146141,673179,5529,12528,9423,1,Married,Secondary,Commercial,1,4.606366454,0.037833325,34,25
100324,201372,593158,18519,21860,11909,0,Separated,Secondary,Working,0,2.945583299,0.091964126,59,32
100325,75609,538571,13192,17004,7766,3,Single,Secondary,Commercial,0,7.123107038,0.174476583,46,21
100326,247897,870139,9566,9511,3328,0,Single,Higher,Working,1,3.510082817,0.038588607,26,9
100327,51024,1477725,8226,7026,5408,1,Separated,Secondary,Unemployed,0,28.96137112,0.16121825,19,14
100328,90313,1256703,38930,10799,892,1,Single,Secondary,Working,0,13.91497348,0.431056437,29,2
100329,204078,1195631,22259,17224,3872,1,Separated,Incomplete Higher,Pensioner,1,5.858696185,0.109071041,47,10
100330,133632,809565,35087,20057,10925,2,Single,Secondary,Working,0,6.058167205,0.262564356,54,29
100331,271451,530069,2141,12114,9487,3,Widow,Incomplete Higher,Working,1,1.952724433,0.007887243,33,25
100332,23051,119586,5627,16003,3832,1,Married,Secondary,Commercial,1,5.187887727,0.244110885,43,10
100333,199819,294768,48269,17202,5139,2,Separated,Secondary,Commercial,0,1.475175033,0.241563615,47,14
100334,107235,536111,3690,7259,3010,2,Married,Higher,Pensioner,1,4.99940318,0.034410407,19,8
100335,217484,547777,41091,16908,11396,0,Married,Secondary,Working,0,2.518700226,0.188938037,46,31
100336,209407,1041059,4255,21775,9021,2,Single,Secondary,Working,0,4.971462272,0.020319283,59,24
100337,231810,176033,6213,13190,4860,1,Single,Higher,Working,0,0.759384841,0.026802122,36,13
100338,223687,1344838,37876,10086,4935,1,Married,Secondary,Working,1,6.012141966,0.169325888,27,13
100339,93523,1153993,20404,22540,7084,1,Married,Higher,Unemployed,1,12.33913583,0.218170931,61,19
100340,256175,1135392,26380,16263,5200,2,Separated,Incomplete Higher,Working,0,4.432095247,0.102976481,44,14
100341,114476,280709,26520,11080,11403,0,Married,Secondary,Working,0,2.452120969,0.231664279,30,31
100342,253841,179023,20173,14246,2276,0,Widow,Higher,Working,1,0.70525644,0.079471007,39,6
100343,299163,882611,24989,14167,4680,1,Married,Higher,Working,0,2.950267914,0.083529715,38,12
100344,242866,552936,43570,21886,3295,0,Separated,Lower,Working,0,2.276712261,0.17939934,59,9
100345,106672,448945,25519,8000,6378,1,Separated,Incomplete Higher,Working,0,4.208648943,0.239228664,21,17
100346,93847,1095547,23439,9640,10123,0,Married,Incomplete Higher,Working,1,11.67375622,0.249757584,26,27
100347,230706,23658,12413,7413,10301,1,Widow,Secondary,Working,1,0.102546098,0.053804409,20,28
100348,48251,26253,15995,15049,2779,1,Widow,Higher,Unemployed,1,0.54409235,0.33149572,41,7
100349,123481,184635,24559,22435,6220,2,Single,Secondary,Working,0,1.495250281,0.198888898,61,17
100350,45945,162462,46351,21826,11284,0,Married,Secondary,Working,1,3.536010447,1.008836653,59,30
100351,52217,1404384,24513,22370,7914,1,Single,Incomplete Higher,Unemployed,0,26.89514909,0.469444817,61,21
100352,28308,215097,6021,21839,11335,2,Widow,Secondary,State,1,7.598452734,0.212696058,59,31
100353,288093,633138,33464,20679,4154,0,Single,Lower,Unemployed,0,2.197686164,0.116156935,56,11
100354,203062,955162,22119,11796,5389,0,Single,Secondary,Unemployed,0,4.7037949,0.108927323,32,14
100355,240552,667212,30299,17901,1600,1,Married,Incomplete Higher,Working,0,2.773670558,0.125956134,49,4
100356,120235,525498,40350,13640,10921,1,Married,Secondary,Commercial,0,4.370590926,0.335592797,37,29
100357,94740,1279634,47223,14687,3581,2,Widow,Secondary,Working,1,13.50679755,0.498448385,40,9
100358,245913,662911,26517,11498,3660,2,Separated,Secondary,Working,1,2.695713525,0.107830818,31,10
100359,299040,863379,14117,19199,10931,1,Married,Higher,State,0,2.887168941,0.047207731,52,29
100360,197247,1233807,23250,10870,6737,1,Single,Secondary,Working,1,6.25513696,0.117872515,29,18
100361,158877,127775,19950,10729,4049,4,Married,Higher,Commercial,0,0.804238499,0.125568836,29,11
100362,25237,974211,18359,8925,10637,3,Married,Secondary,Commercial,1,38.60248841,0.727463645,24,29
100363,40056,682160,24596,20849,7492,2,Married,Secondary,Working,1,17.03015778,0.614040344,57,20
100364,196615,324972,26530,16089,10245,1,Married,Secondary,Pensioner,1,1.652834219,0.134933754,44,28
100365,207628,1315292,2262,12139,11481,0,Married,Secondary,Working,0,6.334848864,0.010894484,33,31
100366,134548,1454031,41150,24334,6537,0,Married,Incomplete Higher,Working,0,10.80678271,0.305838808,66,17
100367,154415,273854,23615,8333,264,1,Married,Incomplete Higher,Pensioner,1,1.773493508,0.152932034,22,0
100368,49375,419600,4327,19160,1486,2,Married,Secondary,Working,0,8.498227848,0.087635443,52,4
100369,160734,176918,30768,21435,4767,1,Widow,Higher,State,1,1.100688093,0.191421852,58,13
100370,36964,224055,29850,14574,10898,0,Married,Higher,Working,1,6.061438156,0.807542474,39,29
100371,133429,1353711,43788,7151,11403,2,Single,Secondary,Working,0,10.14555307,0.328174535,19,31
100372,272764,739417,17848,17634,8727,0,Widow,Secondary,State,1,2.710830608,0.065433855,48,23
100373,210710,1035697,47830,9370,6219,1,Married,Higher,Working,1,4.915272175,0.226994447,25,17
100374,236139,1453763,40542,17618,1203,0,Single,Secondary,Working,0,6.156386704,0.171687015,48,3
100375,87215,427355,16160,8851,5744,0,Married,Secondary,Working,0,4.900017199,0.185289228,24,15
100376,164356,876877,34998,9129,4742,0,Married,Secondary,Pensioner,1,5.335229624,0.212940203,25,12
100377,223861,1261715,28230,11727,1620,0,Widow,Higher,Working,0,5.636153685,0.126105038,32,4
100378,29435,85257,10076,24008,3220,0,Married,Secondary,Pensioner,0,2.896449805,0.342313572,65,8
100379,195150,829143,4805,18142,5446,1,Married,Secondary,Working,1,4.248747118,0.024622086,49,14
100380,71293,1060106,32085,22879,2401,0,Single,Secondary,Commercial,0,14.8697067,0.450044184,62,6
100381,98781,1326836,15715,12612,3998,0,Married,Secondary,Pensioner,1,13.43209727,0.159089299,34,10
100382,211475,922786,6750,20864,7154,1,Separated,Secondary,Working,0,4.363570162,0.031918667,57,19
100383,180196,215545,49395,8273,418,2,Widow,Incomplete Higher,Working,0,1.196169726,0.274118182,22,1
100384,246507,533423,14232,12347,368,1,Single,Secondary,State,1,2.163926379,0.057734669,33,1
100385,259833,929133,36903,9521,2179,1,Single,Higher,State,0,3.57588528,0.14202584,26,5
100386,272377,376616,7953,20177,2814,0,Married,Secondary,Working,1,1.382701183,0.029198501,55,7
100387,186319,780158,33093,20080,7202,0,Married,Higher,Commercial,1,4.187216548,0.177614736,55,19
100388,141172,618375,26500,19529,5395,1,Married,Higher,State,1,4.380294959,0.187714278,53,14
100389,79101,921383,23418,7728,1749,0,Married,Secondary,State,0,11.64818397,0.296051883,21,4
100390,43049,284215,35314,15467,9014,2,Married,Incomplete Higher,State,0,6.602127808,0.82032103,42,24
100391,230677,1073650,49225,17873,11600,0,Widow,Secondary,Working,1,4.654343519,0.21339362,48,31
100392,88385,751084,23449,21280,9145,2,Married,Incomplete Higher,Unemployed,0,8.497867285,0.265305199,58,25
100393,146131,1093477,18478,9304,1584,1,Single,Secondary,Working,0,7.482854425,0.126448187,25,4
100394,216489,278349,36179,23636,8588,1,Married,Lower,Working,0,1.285742001,0.167117036,64,23
100395,43289,400807,47881,22292,11944,1,Separated,Higher,Working,0,9.258864839,1.106077756,61,32
100396,291967,1396405,26338,12018,3978,1,Married,Lower,Working,1,4.78274942,0.090208825,32,10
100397,211232,1426174,27899,7692,10125,2,Married,Higher,Working,1,6.751694819,0.132077526,21,27
100398,29540,1421207,5145,24849,7457,2,Married,Secondary,Working,1,48.11127285,0.174170616,68,20
100399,36364,583688,33101,7704,7702,1,Separated,Higher,Working,0,16.05125949,0.910268397,21,21
100400,47663,1209798,3775,22679,8232,0,Married,Incomplete Higher,Commercial,1,25.38233011,0.079201897,62,22
100401,71991,36852,46961,11135,6248,0,Married,Lower,Working,0,0.51189732,0.652317651,30,17
100402,208751,965374,32647,24505,7167,0,Separated,Secondary,Working,0,4.624523954,0.156392065,67,19
100403,182049,382501,46619,13013,10647,0,Widow,Higher,Working,0,2.101088169,0.256079407,35,29
100404,114704,1110057,46838,22852,1398,1,Married,Secondary,Working,1,9.677578812,0.408337983,62,3
100405,69115,38691,20539,24444,7013,2,Married,Higher,Working,1,0.55980612,0.297171381,66,19
100406,239295,399341,37738,11607,5403,3,Married,Secondary,Working,1,1.668823001,0.157704925,31,14
100407,211962,1251713,27616,23448,7689,0,Single,Secondary,Unemployed,1,5.905365113,0.130287504,64,21
100408,217459,1051238,15119,21915,1206,4,Separated,Incomplete Higher,Pensioner,1,4.834189433,0.06952575,60,3
100409,169143,537726,26159,24844,9066,1,Married,Secondary,Pensioner,0,3.179120626,0.154656119,68,24
100410,210347,1454796,38099,16074,11978,0,Widow,Higher,Working,1,6.916171849,0.181124523,44,32
100411,31938,801184,11295,17838,1606,1,Single,Higher,Working,0,25.08560336,0.353653955,48,4
100412,24000,1109002,35710,16945,10791,2,Married,Secondary,Working,0,46.20841667,1.487916667,46,29
100413,221660,244968,25685,20346,1512,3,Single,Secondary,State,0,1.105152035,0.115875665,55,4
100414,271492,293963,26479,13532,3060,0,Married,Higher,Working,0,1.082768553,0.097531419,37,8
100415,58304,500384,47172,24846,11196,1,Married,Secondary,Working,0,8.582327113,0.809069704,68,30
100416,102986,883483,34629,17050,3675,0,Married,Incomplete Higher,Working,0,8.578670887,0.336249587,46,10
100417,171836,526121,43043,9677,7584,1,Single,Lower,Working,0,3.061762378,0.250488838,26,20
100418,128940,1208865,18033,7620,1371,1,Single,Secondary,Unemployed,1,9.375407166,0.139855747,20,3
100419,285517,1315077,37902,20374,3375,2,Single,Secondary,State,1,4.605949908,0.132748663,55,9
100420,163233,524165,45571,10741,6859,0,Single,Secondary,State,0,3.211146031,0.279177617,29,18
100421,117532,224780,16408,10127,7032,2,Married,Higher,Working,0,1.912500425,0.139604533,27,19
100422,120386,1348714,18420,11984,8329,0,Married,Secondary,Pensioner,0,11.20324622,0.153007825,32,22
100423,47350,1151332,17351,15631,72,0,Married,Secondary,Commercial,0,24.31535375,0.366441394,42,0
100424,113008,447632,5131,24847,4708,3,Married,Higher,Pensioner,0,3.961064703,0.045403865,68,12
100425,45351,932091,45825,17147,4999,1,Single,Lower,Working,1,20.55282133,1.010451809,46,13
100426,108668,1032557,12349,12621,9902,0,Single,Secondary,Working,0,9.501941694,0.11363971,34,27
100427,134585,1149241,45254,9208,891,1,Single,Secondary,Commercial,0,8.539146264,0.336248468,25,2
100428,227869,1215578,39225,19401,3556,0,Widow,Lower,Working,0,5.334547481,0.172138378,53,9
100429,85953,1315267,39847,10215,6939,1,Married,Higher,Pensioner,0,15.30216514,0.463590567,27,19
100430,23267,1175808,13453,13951,2679,3,Single,Higher,Unemployed,0,50.53543646,0.578200885,38,7
100431,102745,1498934,19814,24214,8736,2,Single,Higher,Working,0,14.58887537,0.192846367,66,23
100432,177164,1296627,19263,20632,6565,0,Widow,Lower,Working,1,7.318795015,0.108729765,56,17
100433,31338,1211123,13158,10077,3507,0,Married,Higher,Working,0,38.64710575,0.419873636,27,9
100434,151484,417104,16735,20728,5309,2,Married,Incomplete Higher,Pensioner,0,2.75345251,0.110473713,56,14
100435,27543,313449,16830,19006,1831,2,Married,Higher,Commercial,0,11.38035072,0.611044549,52,5
100436,80692,538634,48893,17989,9237,1,Single,Higher,Working,0,6.675184653,0.605921281,49,25
100437,240156,1066339,45673,10914,7995,2,Separated,Secondary,Working,0,4.440193041,0.190180549,29,21
100438,243992,195237,24926,15739,8759,1,Married,Secondary,Working,0,0.800177875,0.102159087,43,23
100439,58756,861047,46066,17989,8943,1,Married,Higher,State,0,14.65462251,0.784022057,49,24
100440,38888,434332,35779,23788,11450,1,Widow,Secondary,Working,0,11.16879243,0.920052458,65,31
100441,186807,650275,4373,10859,6426,1,Married,Higher,Working,0,3.480999106,0.023409187,29,17
100442,134352,1270399,11335,15656,6589,0,Single,Secondary,State,0,9.455750566,0.084367929,42,18
100443,105999,1144929,24741,18296,10413,3,Married,Incomplete Higher,Working,0,10.80131888,0.233407862,50,28
100444,37955,226373,11692,9104,1986,3,Single,Secondary,Working,0,5.964247135,0.308049005,24,5
100445,90640,1411368,48295,24857,6080,3,Single,Incomplete Higher,Working,0,15.57113857,0.532822154,68,16
100446,216582,554844,46541,14319,6740,0,Married,Higher,Working,0,2.561819542,0.214888587,39,18
100447,239798,850474,35057,17633,591,1,Single,Secondary,Working,0,3.546626744,0.14619388,48,1
100448,81476,376233,2447,21772,312,0,Widow,Higher,Unemployed,0,4.617715646,0.030033384,59,0
100449,187280,1229744,20583,20418,7591,0,Separated,Secondary,State,0,6.566339171,0.109904955,55,20
100450,171222,673590,23765,11853,6217,1,Single,Secondary,Pensioner,0,3.934015489,0.138796416,32,17
100451,91180,1475801,24906,13603,11288,1,Married,Secondary,Pensioner,0,16.18557798,0.273152007,37,30
100452,194358,1255617,20567,18969,1633,0,Widow,Secondary,Working,1,6.460330936,0.105820187,51,4
100453,132856,38866,15139,20757,6594,0,Married,Lower,Working,1,0.292542301,0.113950443,56,18
100454,206141,1158976,47525,11353,4010,0,Married,Secondary,Working,1,5.622248849,0.230546083,31,10
100455,130448,1392695,39230,13504,4580,2,Married,Higher,State,1,10.67624647,0.300732859,36,12
